caseid,case_reversed,judge_id,year,log_cites
X48ULO,1,682.0,1956.0,1.791759469228055
X44IHI,1,1639.0,1956.0,
X44HV4,1,279.0,1956.0,1.3862943611198906
X41GCF,1,364.0,1956.0,2.302585092994046
X3E0TS,1,1678.0,1956.0,
X44K1L,1,636.0,1956.0,2.302585092994046
X48UN3,1,1218.0,1956.0,0.6931471805599453
X3E0MI,1,2112.0,1956.0,0.6931471805599453
X41G8P,1,1405.0,1956.0,3.7612001156935624
X44IJ1,1,1056.0,1956.0,3.295836866004329
X41ESK,1,294.0,1955.0,3.1354942159291497
X41F0H,1,1999.0,1955.0,2.1972245773362196
X44JNN,1,1339.0,1956.0,
X44K1E,1,636.0,1956.0,1.3862943611198906
X44IA0,1,1837.0,1956.0,1.6094379124341003
X44IST,1,1405.0,1956.0,1.3862943611198906
X41GVM,1,846.0,1956.0,2.6390573296152584
X44K8L,1,2018.0,1956.0,1.0986122886681098
X41F79,1,,,
X48T7P,1,636.0,1955.0,2.833213344056216
X3E0NV,1,95.0,1956.0,2.1972245773362196
X44J38,1,2185.0,1956.0,1.0986122886681098
X44JI5,1,1678.0,1956.0,1.9459101490553132
X41HL1,1,,,
X48VF0,1,1056.0,1956.0,1.0986122886681098
X44HRA,1,,,
X44HRM,1,,,
X44HH4,1,636.0,1955.0,0.6931471805599453
X3RPPG,1,1405.0,1957.0,2.0794415416798357
X41EVC,1,1814.0,1955.0,0.6931471805599453
X44K12,1,934.0,1956.0,1.3862943611198906
X3RPVO,1,588.0,1957.0,2.1972245773362196
X48TDF,1,1837.0,1955.0,2.3978952727983707
X44J8G,1,1286.0,1956.0,1.3862943611198906
X3E4AO,1,2018.0,1957.0,1.9459101490553132
X41GTG,1,1639.0,1956.0,0.6931471805599453
X44K7M,1,1443.0,1956.0,
X44IQD,1,1318.0,1956.0,
X44JKN,1,2186.0,1956.0,
X492VM,1,1678.0,1957.0,2.9444389791664403
X41H0O,1,,,
X41H1T,1,,,
X41H1B,1,,,
X41H14,1,850.0,1956.0,1.0986122886681098
X3E0MB,1,847.0,1956.0,2.3978952727983707
X3L9P5,1,873.0,1957.0,1.0986122886681098
X492D4,1,1006.0,1957.0,1.3862943611198906
X3RPOD,1,2112.0,1957.0,
X492T6,1,2112.0,1957.0,2.4849066497880004
X492DD,1,1381.0,1957.0,
X49359,1,364.0,1957.0,
X44JMT,1,1442.0,1956.0,3.4011973816621555
X41JKA,1,,,
X3E49G,1,1405.0,1957.0,1.791759469228055
X3RO5J,1,1951.0,1956.0,2.0794415416798357
X41JNM,1,,,
X41HMJ,1,1602.0,1957.0,2.0794415416798357
X3RO4P,1,,,
X3E456,1,95.0,1956.0,
X3ROD5,1,1745.0,1956.0,1.3862943611198906
X3RPVM,1,,,
X44MTU,1,1678.0,1957.0,1.6094379124341003
X44LF6,1,1678.0,1957.0,2.3978952727983707
X492M9,1,,,
X492LL,1,,,
X3RQ0B,1,470.0,1956.0,2.1972245773362196
X492VG,1,1678.0,1956.0,1.9459101490553132
X492B4,1,2112.0,1957.0,1.9459101490553132
X3L9N3,1,,,
X41K2Q,1,,,
X41KM6,1,,,
X41KK8,1,,,
X3RR7H,1,206.0,1957.0,1.0986122886681098
X3RRRH,1,2185.0,1957.0,2.772588722239781
X41IPO,1,1056.0,1957.0,2.1972245773362196
X44IH4,1,1056.0,1956.0,1.791759469228055
X3RRPJ,1,1951.0,1957.0,2.0794415416798357
X41ILF,1,1218.0,1957.0,1.9459101490553132
X44LBO,1,86.0,1957.0,1.791759469228055
X41IOG,1,,,
X3RPS3,1,,,
X3RSVH,1,,,
X3RSV4,1,850.0,1958.0,3.332204510175204
X3L9HR,1,1264.0,1957.0,1.791759469228055
X44NIS,1,1006.0,1958.0,1.0986122886681098
X44MNM,1,1973.0,1958.0,
X54D6R,1,,,
X41KM9,1,588.0,1958.0,
X41K2V,1,86.0,1958.0,1.9459101490553132
X54D6E,1,,,
X44N0H,1,2126.0,1958.0,1.6094379124341003
X44N0B,1,1905.0,1958.0,1.0986122886681098
X41K8B,1,1405.0,1958.0,0.6931471805599453
X44NB1,1,895.0,1958.0,0.6931471805599453
X44MI0,1,1605.0,1958.0,2.6390573296152584
X3RSRJ,1,1837.0,1958.0,1.9459101490553132
X44NDJ,1,2292.0,1958.0,0.6931471805599453
X41JJB,1,1814.0,1958.0,0.6931471805599453
X41JHA,1,1745.0,1958.0,1.0986122886681098
X41JNB,1,1660.0,1958.0,1.791759469228055
X44M10,1,2185.0,1958.0,1.791759469228055
X3RS4H,1,,,
X41K9C,1,1056.0,1958.0,1.791759469228055
X3RULI,1,470.0,1958.0,1.3862943611198906
X44N7T,1,2277.0,1958.0,1.6094379124341003
X41KOE,1,763.0,1958.0,
X3RUOM,1,294.0,1958.0,1.9459101490553132
X3RUQH,1,1228.0,1958.0,2.5649493574615367
X3RUFD,1,1291.0,1958.0,1.3862943611198906
X44MGS,1,2112.0,1958.0,2.9444389791664403
X3RUKT,1,86.0,1958.0,2.302585092994046
X44N33,1,2185.0,1958.0,2.302585092994046
X3RULE,1,1069.0,1958.0,
X44NKA,1,,,
X3RS5Q,1,1286.0,1958.0,
X41K7R,1,846.0,1958.0,
X3RUGH,1,891.0,1958.0,
X41LIH,1,880.0,1958.0,0.6931471805599453
X44N50,1,1056.0,1958.0,0.6931471805599453
X41NES,1,2021.0,1959.0,
X41O9A,1,763.0,1959.0,2.3978952727983707
X3RVS7,1,763.0,1958.0,4.31748811353631
X41N7F,1,105.0,1958.0,1.9459101490553132
X3EFVA,1,763.0,1958.0,
X41LE6,1,846.0,1958.0,1.9459101490553132
X41N8K,1,1056.0,1958.0,1.791759469228055
X44NBL,1,2078.0,1958.0,2.3978952727983707
X3RRT9,1,294.0,1957.0,1.0986122886681098
X3EG7D,1,1442.0,1958.0,1.791759469228055
X3RVVH,1,184.0,1959.0,1.791759469228055
X41NRA,1,1678.0,1958.0,1.0986122886681098
X3RVM0,1,95.0,1958.0,1.9459101490553132
X3RVM1,1,1814.0,1959.0,1.791759469228055
X3S066,1,1150.0,1959.0,1.6094379124341003
X41NVP,1,1580.0,1959.0,1.3862943611198906
X41NUG,1,2112.0,1959.0,2.9444389791664403
X3S2HV,1,1814.0,1959.0,3.6109179126442243
X3S08T,1,,,
X3S09I,1,261.0,1959.0,1.9459101490553132
X3S069,1,1291.0,1959.0,1.0986122886681098
X41NSD,1,1286.0,1959.0,2.3978952727983707
X3S0UC,1,1006.0,1959.0,1.791759469228055
X3EGDH,1,1837.0,1958.0,1.3862943611198906
X41NTT,1,2112.0,1959.0,1.9459101490553132
X41NF6,1,1381.0,1959.0,1.0986122886681098
X41NR6,1,1572.0,1959.0,1.3862943611198906
X41O0F,1,2112.0,1959.0,1.9459101490553132
X496AS,1,1745.0,1959.0,3.044522437723423
X41NUC,1,1837.0,1959.0,1.3862943611198906
X3S0AB,1,1442.0,1959.0,1.9459101490553132
X41O51,1,1951.0,1959.0,2.995732273553991
X41NQ1,1,934.0,1958.0,1.3862943611198906
X496II,1,1837.0,1959.0,1.3862943611198906
X44PC1,1,880.0,1959.0,2.1972245773362196
X41NU8,1,235.0,1959.0,0.6931471805599453
X496IT,1,1327.0,1959.0,2.9444389791664403
X44N55,1,846.0,1958.0,2.772588722239781
X41OQM,1,636.0,1959.0,0.6931471805599453
X3S2FQ,1,,,
X41OSE,1,1056.0,1959.0,1.3862943611198906
X41ONU,1,1302.0,1959.0,1.6094379124341003
X41P4E,1,2292.0,1959.0,1.3862943611198906
X41P3L,1,208.0,1959.0,0.6931471805599453
X41PAI,1,,,
X3ERH6,1,329.0,1959.0,1.3862943611198906
X3S2QH,1,763.0,1959.0,1.6094379124341003
X41O6G,1,873.0,1959.0,2.6390573296152584
X3VDH0,1,329.0,1960.0,
X3ERIN,1,,,
X41P8H,1,880.0,1959.0,1.3862943611198906
X3F1DC,1,692.0,1960.0,2.8903717578961645
X3F20A,1,1984.0,1960.0,3.5263605246161616
X3F25H,1,1442.0,1960.0,1.9459101490553132
X41OOP,1,2292.0,1959.0,0.6931471805599453
X496VP,1,470.0,1960.0,1.0986122886681098
X4974K,1,558.0,1960.0,1.791759469228055
X3S2II,1,1468.0,1959.0,2.0794415416798357
X497BN,1,,,
X41PDI,1,2112.0,1959.0,1.3862943611198906
X41OTK,1,1951.0,1959.0,1.0986122886681098
X3ESLL,1,1150.0,1960.0,2.833213344056216
X49779,1,1286.0,1960.0,0.6931471805599453
X3F27T,1,846.0,1960.0,2.3978952727983707
X4974U,1,873.0,1960.0,1.791759469228055
X3ESGK,1,1837.0,1959.0,0.6931471805599453
X3RVQI,1,1804.0,1958.0,
X3VDC8,1,329.0,1960.0,1.0986122886681098
X3F264,1,1973.0,1960.0,0.6931471805599453
X41QF6,1,588.0,1960.0,2.3978952727983707
X41QBD,1,1056.0,1960.0,1.9459101490553132
X3VDFM,1,1837.0,1960.0,0.6931471805599453
X41QEF,1,95.0,1960.0,1.6094379124341003
X4979D,1,1414.0,1960.0,2.0794415416798357
X3S4OK,1,18.0,1960.0,2.0794415416798357
X3S5F7,1,,,
X41QDF,1,873.0,1960.0,2.1972245773362196
X3S6B4,1,1443.0,1961.0,
X44T31,1,1443.0,1960.0,2.6390573296152584
X41QBM,1,,,
X41QHI,1,,,
X3F9D9,1,,,
X44SQL,1,,,
X44TAC,1,847.0,1960.0,2.5649493574615367
X41QMD,1,2292.0,1961.0,3.2188758248682006
X41RH1,1,1069.0,1961.0,2.8903717578961645
X41R5D,1,1468.0,1961.0,2.70805020110221
X51JHH,1,1678.0,1961.0,2.3978952727983707
X41RGL,1,1069.0,1961.0,1.791759469228055
X41SA8,1,1951.0,1961.0,2.1972245773362196
X44TAV,1,294.0,1960.0,1.0986122886681098
X41RLB,1,692.0,1961.0,1.0986122886681098
X9VGPO,1,18.0,1961.0,2.302585092994046
X41RL0,1,2186.0,1961.0,2.3978952727983707
X41QF9,1,2185.0,1960.0,1.6094379124341003
X41S6R,1,294.0,1961.0,2.0794415416798357
X41SAE,1,184.0,1961.0,1.3862943611198906
X44SNF,1,86.0,1960.0,3.044522437723423
X3S6A2,1,2190.0,1961.0,1.791759469228055
X3F9JR,1,1381.0,1961.0,1.0986122886681098
X3S6F3,1,235.0,1961.0,1.3862943611198906
X51JJ9,1,1443.0,1961.0,1.0986122886681098
X3S6Q1,1,1837.0,1961.0,2.0794415416798357
X41RI1,1,95.0,1961.0,1.9459101490553132
X41S8A,1,86.0,1961.0,2.0794415416798357
X41RLR,1,1286.0,1961.0,2.0794415416798357
X3S46K,1,1510.0,1960.0,1.0986122886681098
X41RI9,1,2186.0,1961.0,2.4849066497880004
X51JP2,1,95.0,1961.0,
X3S6F0,1,1442.0,1961.0,2.3978952727983707
X3S6BO,1,209.0,1961.0,0.6931471805599453
X41SHU,1,873.0,1961.0,0.6931471805599453
X21L1F,1,329.0,1962.0,2.6390573296152584
X3S7LE,1,1930.0,1961.0,3.1354942159291497
X3S6TO,1,891.0,1961.0,1.791759469228055
X3S6H1,1,1031.0,1961.0,1.0986122886681098
X3S6EB,1,364.0,1961.0,1.0986122886681098
X41R24,1,847.0,1961.0,1.3862943611198906
X3S6ST,1,2277.0,1961.0,1.6094379124341003
XN882BQNB5G0,1,86.0,1962.0,2.8903717578961645
X41R0Q,1,1230.0,1961.0,1.791759469228055
X51JTS,1,,,
X41SOE,1,1228.0,1961.0,
X3F1GF,1,1837.0,1960.0,1.3862943611198906
X44DEG,1,558.0,1962.0,1.3862943611198906
X41STL,1,332.0,1962.0,0.6931471805599453
X3S6OO,1,86.0,1961.0,1.0986122886681098
X3S6D4,1,1418.0,1961.0,1.9459101490553132
X51JT9,1,692.0,1961.0,1.6094379124341003
X41SK2,1,2277.0,1961.0,2.833213344056216
X21KKO,1,1745.0,1962.0,2.70805020110221
X3S9ME,1,235.0,1962.0,1.3862943611198906
X3S7I9,1,,,
X41TNH,1,2112.0,1962.0,2.1972245773362196
X41TQC,1,18.0,1962.0,2.0794415416798357
X21KOM,1,1943.0,1962.0,0.6931471805599453
X41TP6,1,2186.0,1962.0,1.791759469228055
X2NT53,1,892.0,1962.0,1.0986122886681098
X21L42,1,2292.0,1962.0,2.3978952727983707
X21L7O,1,1339.0,1962.0,
X41U1F,1,1128.0,1962.0,0.6931471805599453
X41TN9,1,332.0,1962.0,2.772588722239781
X21KR0,1,,,
X21L05,1,763.0,1962.0,0.6931471805599453
X3F96M,1,1150.0,1961.0,
X41U77,1,2112.0,1962.0,2.0794415416798357
X44DH4,1,846.0,1962.0,2.4849066497880004
X41UAE,1,1930.0,1962.0,2.1972245773362196
X3G2LC,1,1006.0,1963.0,2.6390573296152584
X3G45C,1,692.0,1963.0,2.0794415416798357
X3G3UN,1,,,
X3G2BT,1,2186.0,1963.0,2.995732273553991
X3FRVH,1,1837.0,1962.0,1.6094379124341003
X41UB8,1,161.0,1962.0,1.791759469228055
X3SBD0,1,122.0,1962.0,1.0986122886681098
X3SB7H,1,,,
X3SD9P,1,692.0,1963.0,1.0986122886681098
X3RKNP,1,1930.0,1962.0,1.0986122886681098
X3VH20,1,1645.0,1963.0,1.9459101490553132
X3SAHM,1,2277.0,1962.0,1.0986122886681098
X3RKCK,1,1405.0,1962.0,2.4849066497880004
X41U9H,1,161.0,1962.0,1.791759469228055
X41UEN,1,2126.0,1962.0,0.6931471805599453
X41U5G,1,1639.0,1962.0,1.6094379124341003
X3G797,1,,,
X41V5D,1,1418.0,1962.0,0.6931471805599453
X3G0SD,1,1128.0,1963.0,1.6094379124341003
X3RK9L,1,1150.0,1962.0,1.791759469228055
X41VDC,1,1837.0,1963.0,1.791759469228055
X41UVM,1,847.0,1962.0,1.6094379124341003
X3G7NG,1,1740.0,1963.0,1.6094379124341003
X41TVM,1,,,
X3FRTS,1,2186.0,1962.0,3.5553480614894135
X3SBB4,1,,,
X3SBAL,1,,,
X3RJVQ,1,2186.0,1962.0,1.3862943611198906
X41U4Q,1,235.0,1962.0,2.5649493574615367
X3SBGN,1,1973.0,1962.0,0.6931471805599453
X3RKMM,1,319.0,1963.0,2.1972245773362196
X3G42E,1,208.0,1963.0,2.772588722239781
X41V1V,1,1031.0,1962.0,1.791759469228055
X41UBG,1,105.0,1962.0,2.8903717578961645
X3RKLV,1,294.0,1963.0,1.791759469228055
X3FRPL,1,1264.0,1962.0,4.248495242049359
X49AGP,1,2082.0,1963.0,1.3862943611198906
X3G77L,1,122.0,1963.0,3.1354942159291497
X420CQ,1,,,
X41VIQ,1,1622.0,1963.0,
X3SC89,1,2292.0,1962.0,0.6931471805599453
X41U8H,1,1056.0,1962.0,1.6094379124341003
X3SBCD,1,1468.0,1962.0,1.3862943611198906
X3RLT1,1,1580.0,1963.0,1.0986122886681098
X4200I,1,1056.0,1963.0,1.791759469228055
X420ML,1,879.0,1963.0,1.6094379124341003
X3G79S,1,2027.0,1963.0,0.6931471805599453
X3RLJ6,1,692.0,1963.0,2.1972245773362196
X49BFV,1,1405.0,1963.0,
X4204S,1,294.0,1963.0,1.3862943611198906
X420EJ,1,,,
X4206U,1,1443.0,1963.0,3.9889840465642745
X49AHF,1,1056.0,1963.0,
X2NTAA,1,1639.0,1963.0,2.1972245773362196
X4218V,1,1407.0,1964.0,1.3862943611198906
X3RLGT,1,95.0,1963.0,2.4849066497880004
X3RLJA,1,,,
X3RLIL,1,,,
X3RLI8,1,,,
X41VUB,1,2277.0,1963.0,2.0794415416798357
X3RLSQ,1,873.0,1963.0,1.0986122886681098
X4213T,1,,,
X3SFF6,1,,,
X49BLK,1,18.0,1963.0,1.6094379124341003
X3LPRS,1,2205.0,1964.0,1.6094379124341003
X3SFSG,1,2292.0,1964.0,1.9459101490553132
X457V2,1,,,
X420SQ,1,18.0,1964.0,1.3862943611198906
X420VP,1,1678.0,1963.0,1.0986122886681098
X4210P,1,1678.0,1963.0,2.5649493574615367
X3GBRJ,1,329.0,1964.0,
X457TO,1,123.0,1964.0,1.0986122886681098
X458C0,1,,,
X3LQ0M,1,1943.0,1964.0,0.6931471805599453
X3SIG3,1,,,
X49BL6,1,737.0,1964.0,1.791759469228055
X458TV,1,1510.0,1964.0,
X3GBO8,1,665.0,1964.0,
X3SIS2,1,1745.0,1964.0,1.9459101490553132
X420M8,1,1442.0,1963.0,3.2188758248682006
X42100,1,1837.0,1964.0,1.0986122886681098
X3VEH3,1,1056.0,1962.0,2.5649493574615367
X45951,1,1006.0,1964.0,3.1354942159291497
X45800,1,86.0,1964.0,1.3862943611198906
X3LPNK,1,1366.0,1964.0,1.0986122886681098
X3LPO6,1,,,
X4218G,1,1264.0,1964.0,3.295836866004329
X3SICT,1,1128.0,1964.0,0.6931471805599453
X3SLRU,1,1330.0,1965.0,2.0794415416798357
X3SK5P,1,692.0,1964.0,1.791759469228055
X3SIAM,1,235.0,1964.0,3.091042453358316
X3SIUA,1,1418.0,1964.0,1.0986122886681098
XN888FQNB5G0,1,1930.0,1965.0,3.258096538021482
X4234U,1,1228.0,1965.0,2.995732273553991
X421KG,1,1442.0,1964.0,1.791759469228055
X421HR,1,1572.0,1964.0,0.6931471805599453
X3SJ0E,1,1660.0,1964.0,2.0794415416798357
X3GIOH,1,2186.0,1965.0,1.3862943611198906
X3SLV6,1,1082.0,1965.0,0.6931471805599453
X54DI6,1,2112.0,1965.0,2.4849066497880004
X3LQO4,1,184.0,1965.0,
X3SIB0,1,1930.0,1964.0,1.791759469228055
X2ND3C,1,1414.0,1965.0,2.302585092994046
X3SKTD,1,,,
X421T3,1,1366.0,1964.0,3.6888794541139363
X3SMG3,1,1418.0,1965.0,0.6931471805599453
X42195,1,235.0,1964.0,
X3SLI6,1,2185.0,1964.0,1.0986122886681098
X3SL22,1,1837.0,1964.0,0.6931471805599453
X3SJR9,1,1006.0,1964.0,0.6931471805599453
X4222L,1,1572.0,1965.0,1.6094379124341003
X4227S,1,1745.0,1964.0,2.3978952727983707
X4226Q,1,,,
X2ND69,1,18.0,1965.0,1.6094379124341003
X3SO51,1,,,
X3SK0K,1,2145.0,1964.0,1.3862943611198906
X422UA,1,1572.0,1965.0,2.5649493574615367
X3SLU0,1,2186.0,1965.0,1.6094379124341003
X3SLEC,1,,,
X3GLQQ,1,,,
X422RE,1,2112.0,1965.0,0.6931471805599453
X4232G,1,,,
X3SMJ8,1,122.0,1965.0,3.295836866004329
X422LP,1,1510.0,1965.0,2.302585092994046
X3RO4F,1,1366.0,1965.0,2.1972245773362196
X9VGRK,1,846.0,1965.0,1.3862943611198906
X44M9P,1,684.0,1965.0,1.6094379124341003
X3SLCT,1,1837.0,1965.0,
X3GLLC,1,243.0,1965.0,1.791759469228055
X3SSPE,1,1572.0,1965.0,
X3LQG8,1,1325.0,1965.0,2.4849066497880004
X3RNES,1,,,
X4246U,1,1082.0,1966.0,3.5553480614894135
X3SLEI,1,1837.0,1965.0,2.0794415416798357
X2SR0O,1,161.0,1966.0,1.9459101490553132
X3GLO3,1,567.0,1966.0,1.791759469228055
X49CF4,1,,,
X3SQE3,1,332.0,1966.0,2.1972245773362196
X423JR,1,880.0,1966.0,
X3GLOO,1,2034.0,1966.0,2.1972245773362196
X3SQ0D,1,1325.0,1966.0,1.6094379124341003
X9VGSE,1,1056.0,1965.0,2.6390573296152584
X423M0,1,2205.0,1966.0,1.791759469228055
X49CJB,1,1510.0,1966.0,0.6931471805599453
X45BJT,1,1635.0,1965.0,2.8903717578961645
X3GLN4,1,1405.0,1966.0,0.6931471805599453
X423MQ,1,,,
X3SL02,1,1264.0,1965.0,1.0986122886681098
X3SPEK,1,243.0,1966.0,
X2NDHM,1,105.0,1966.0,1.0986122886681098
X9VGST,1,2202.0,1965.0,1.9459101490553132
X9VH3H,1,1837.0,1965.0,1.3862943611198906
X3SP9N,1,2186.0,1966.0,
X3SPV0,1,1948.0,1966.0,2.302585092994046
X423MT,1,1443.0,1966.0,1.0986122886681098
X3SPMS,1,892.0,1966.0,2.0794415416798357
X3SQNH,1,1639.0,1966.0,1.0986122886681098
X3SPML,1,731.0,1966.0,2.5649493574615367
X423IR,1,2112.0,1966.0,2.995732273553991
X3SU1H,1,628.0,1967.0,1.791759469228055
X425GC,1,574.0,1967.0,3.2188758248682006
X4253T,1,235.0,1967.0,3.367295829986474
X3STSL,1,,,
X424V9,1,1264.0,1967.0,1.0986122886681098
X3SQ9L,1,1381.0,1966.0,2.1972245773362196
X3SQNP,1,567.0,1966.0,1.0986122886681098
X423FN,1,86.0,1966.0,1.9459101490553132
X3SS00,1,2205.0,1966.0,1.0986122886681098
X3SV15,1,1510.0,1967.0,1.791759469228055
X426A2,1,1155.0,1966.0,2.8903717578961645
X2NDTD,1,1150.0,1967.0,
X3SRLD,1,1668.0,1966.0,2.3978952727983707
X4240M,1,86.0,1966.0,1.0986122886681098
X3SRPC,1,1025.0,1966.0,2.8903717578961645
X3STBV,1,879.0,1966.0,1.6094379124341003
X3SUBU,1,1572.0,1966.0,1.6094379124341003
X9VH3M,1,692.0,1965.0,3.871201010907891
X423F5,1,1943.0,1966.0,3.7612001156935624
X3ST8N,1,397.0,1967.0,2.772588722239781
X3SQRK,1,1407.0,1966.0,1.791759469228055
X2NE1U,1,387.0,1967.0,0.6931471805599453
X3ST7G,1,846.0,1967.0,
X3STC7,1,2034.0,1967.0,
X3SSUE,1,329.0,1966.0,1.791759469228055
X3ST2B,1,,,
X2SR3R,1,567.0,1966.0,2.8903717578961645
X3SSUJ,1,1837.0,1966.0,1.9459101490553132
X2NDNR,1,1745.0,1966.0,1.0986122886681098
X3SRNF,1,2027.0,1966.0,
X3SVJ4,1,567.0,1967.0,2.70805020110221
X3SU0U,1,628.0,1967.0,1.6094379124341003
X3SSJ8,1,1572.0,1966.0,1.9459101490553132
X3SPO6,1,2070.0,1966.0,3.8501476017100584
X3SV5P,1,1943.0,1967.0,
X3T07O,1,208.0,1966.0,1.0986122886681098
X425A4,1,2080.0,1967.0,1.791759469228055
X3SVL6,1,,,
X3T0OG,1,1468.0,1967.0,1.6094379124341003
X3ST5Q,1,43.0,1967.0,2.0794415416798357
X3SUBA,1,1330.0,1967.0,3.7376696182833684
X3SVND,1,879.0,1967.0,2.0794415416798357
X3T03O,1,2126.0,1967.0,1.3862943611198906
X426E2,1,1572.0,1967.0,2.6390573296152584
X3T07S,1,892.0,1967.0,2.3978952727983707
X42689,1,1938.0,1967.0,1.6094379124341003
X3T2HQ,1,1510.0,1967.0,3.044522437723423
X425B7,1,1291.0,1967.0,1.791759469228055
X3SV48,1,86.0,1967.0,2.0794415416798357
X3T20N,1,,,
X426FV,1,892.0,1967.0,1.6094379124341003
X3STR6,1,1930.0,1967.0,2.772588722239781
X3SV1G,1,1264.0,1967.0,2.1972245773362196
X3SVJ6,1,161.0,1967.0,1.791759469228055
X3SV0F,1,684.0,1967.0,3.2188758248682006
X3SVLB,1,,,
X3SVM2,1,,,
X3T2KJ,1,1006.0,1968.0,2.4849066497880004
X3T2JG,1,12.0,1968.0,1.0986122886681098
X3T407,1,1930.0,1968.0,1.9459101490553132
X42898,1,,,
X3T0FO,1,,,
X3T2L3,1,1405.0,1968.0,1.9459101490553132
X426JO,1,261.0,1967.0,
X42775,1,,,
X3T1OP,1,2126.0,1967.0,3.044522437723423
X49DML,1,101.0,1967.0,1.6094379124341003
X3T1M7,1,,,
X3T1LK,1,,,
X3T1R8,1,2226.0,1967.0,2.772588722239781
X2NEB6,1,1031.0,1967.0,0.6931471805599453
X3T0L1,1,2205.0,1967.0,2.0794415416798357
X426L5,1,,,
X3ST3S,1,1228.0,1967.0,3.091042453358316
X3SV55,1,846.0,1967.0,1.791759469228055
X3T42O,1,692.0,1968.0,2.9444389791664403
X3T41M,1,558.0,1968.0,
X3T2B5,1,1837.0,1968.0,0.6931471805599453
X3T161,1,316.0,1967.0,1.0986122886681098
X3T7GA,1,,,
X3T3LB,1,1866.0,1967.0,
X3T6VJ,1,243.0,1968.0,0.6931471805599453
X429BU,1,261.0,1968.0,3.9512437185814275
X3T4EE,1,2207.0,1968.0,1.0986122886681098
X428IG,1,18.0,1968.0,2.9444389791664403
X3T3O0,1,332.0,1968.0,
X426J4,1,12.0,1967.0,3.8066624897703196
X427UO,1,238.0,1968.0,0.6931471805599453
X3T2IR,1,1128.0,1967.0,2.6390573296152584
X49ELF,1,639.0,1968.0,0.6931471805599453
X428EP,1,1631.0,1968.0,1.791759469228055
X3T61I,1,731.0,1968.0,2.0794415416798357
X427BV,1,879.0,1968.0,0.6931471805599453
X42877,1,1407.0,1968.0,
X3T1VK,1,,,
X3T3FT,1,12.0,1968.0,2.772588722239781
X426EK,1,1510.0,1967.0,1.791759469228055
X428C8,1,261.0,1968.0,2.3978952727983707
X428F5,1,1362.0,1968.0,3.295836866004329
X3T4Q3,1,1155.0,1967.0,2.3978952727983707
X3TABT,1,319.0,1969.0,3.332204510175204
X3T797,1,891.0,1968.0,
X45HPC,1,397.0,1968.0,2.6390573296152584
X427GF,1,1660.0,1968.0,1.6094379124341003
X3T7RI,1,1198.0,1969.0,2.1972245773362196
X2NF5V,1,628.0,1968.0,3.4011973816621555
X3T7TB,1,692.0,1969.0,2.772588722239781
X3TBKK,1,2126.0,1969.0,3.4657359027997265
X2NF60,1,1264.0,1968.0,
X3T8B3,1,406.0,1969.0,1.3862943611198906
X3T75S,1,334.0,1968.0,0.6931471805599453
X3T7TP,1,1330.0,1969.0,2.5649493574615367
X42AAI,1,1297.0,1969.0,1.9459101490553132
X3GS5P,1,,,
X42A9E,1,639.0,1969.0,1.9459101490553132
X3T80G,1,1198.0,1969.0,2.3978952727983707
X49EFA,1,574.0,1968.0,1.0986122886681098
X429GO,1,998.0,1968.0,1.791759469228055
X3GQTA,1,235.0,1969.0,3.4965075614664802
X3GSJT,1,1950.0,1969.0,1.3862943611198906
X3T7K2,1,,,
X3GQRA,1,334.0,1969.0,
X3T8BN,1,771.0,1969.0,1.0986122886681098
X3TBG2,1,2027.0,1969.0,1.0986122886681098
X3GS92,1,892.0,1969.0,3.1780538303479458
X45HQH,1,161.0,1968.0,1.791759469228055
X42AA0,1,880.0,1969.0,1.791759469228055
X3T89L,1,,,
X429D3,1,208.0,1968.0,2.302585092994046
X42A9D,1,928.0,1969.0,2.0794415416798357
X3GR0F,1,1468.0,1969.0,1.9459101490553132
X3GSHL,1,2112.0,1969.0,0.6931471805599453
X3GR3L,1,,,
X3GSIO,1,1233.0,1969.0,2.3978952727983707
X3T8HT,1,1468.0,1968.0,1.3862943611198906
X3MT9F,1,847.0,1969.0,0.6931471805599453
X49E7B,1,161.0,1968.0,1.791759469228055
X3T714,1,1668.0,1968.0,3.2188758248682006
X3T8MD,1,,,
X3TAMJ,1,2205.0,1969.0,2.302585092994046
X429NC,1,2275.0,1968.0,1.9459101490553132
X42C3R,1,18.0,1970.0,1.0986122886681098
X3T7VL,1,1866.0,1969.0,1.6094379124341003
X3TE7L,1,18.0,1970.0,0.6931471805599453
X3T67J,1,731.0,1968.0,2.0794415416798357
X3TAJS,1,,,
X3TAK2,1,,,
X3T9UD,1,1475.0,1969.0,2.6390573296152584
X3TE8D,1,,,
X3MU7P,1,558.0,1969.0,0.6931471805599453
X42AL9,1,1128.0,1969.0,2.0794415416798357
X45L2I,1,2205.0,1970.0,1.6094379124341003
X3TDSH,1,184.0,1970.0,3.295836866004329
X3MU4I,1,,,
X3MVLO,1,449.0,1970.0,1.0986122886681098
X3MTA1,1,919.0,1969.0,2.6390573296152584
X2NTP3,1,,,
X42AI0,1,2112.0,1969.0,2.302585092994046
X3TGOH,1,122.0,1970.0,2.70805020110221
X3MU0E,1,1418.0,1969.0,2.1972245773362196
X45JNN,1,628.0,1970.0,1.791759469228055
X3TAMM,1,,,
X45L6G,1,,,
X45L6M,1,,,
X3MUCQ,1,235.0,1970.0,1.791759469228055
